locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMADFCGA_02977	CDS	957	cheB_7	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
AMADFCGA_02978	CDS	4062	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
AMADFCGA_02979	CDS	873	glnH_3		COG0834	ABC transporter glutamine-binding protein GlnH
AMADFCGA_02980	CDS	762	artM		COG1126	Arginine transport ATP-binding protein ArtM
AMADFCGA_02981	CDS	660	artQ_1		COG0765	Arginine transport system permease protein ArtQ
AMADFCGA_02982	CDS	666	yxeN_1			putative amino-acid permease protein YxeN
AMADFCGA_02983	CDS	216				hypothetical protein
AMADFCGA_02984	CDS	561	dmlR_9			HTH-type transcriptional regulator DmlR
AMADFCGA_02985	CDS	198				hypothetical protein
AMADFCGA_02986	CDS	423				hypothetical protein
AMADFCGA_02987	CDS	615	yodC	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
AMADFCGA_02988	CDS	585				hypothetical protein
AMADFCGA_02989	CDS	948	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
AMADFCGA_02990	CDS	900	dmlR_10			HTH-type transcriptional regulator DmlR
AMADFCGA_02991	CDS	630	proC_2	1.5.1.2		Pyrroline-5-carboxylate reductase
AMADFCGA_02992	CDS	834	ygiD_1	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
AMADFCGA_02993	CDS	672				hypothetical protein
AMADFCGA_02994	CDS	402				hypothetical protein
AMADFCGA_02995	CDS	1110	frmA_2	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
AMADFCGA_02996	CDS	579	gfa	4.4.1.22	COG3791	Glutathione-dependent formaldehyde-activating enzyme
AMADFCGA_02997	CDS	1632	cntA			Metal-staphylopine-binding protein CntA
AMADFCGA_02998	CDS	951	nikB		COG0601	Nickel transport system permease protein NikB
AMADFCGA_02999	CDS	933				hypothetical protein
AMADFCGA_03000	CDS	1644	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
AMADFCGA_03001	CDS	873				hypothetical protein
AMADFCGA_03002	CDS	678	yecS_4		COG0765	L-cystine transport system permease protein YecS
AMADFCGA_03003	CDS	651	yxeN_2			putative amino-acid permease protein YxeN
AMADFCGA_03004	CDS	798	glnQ_6	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
AMADFCGA_03005	CDS	1929	mcpQ_7		COG0840	Methyl-accepting chemotaxis protein McpQ
AMADFCGA_03006	CDS	1242	bepF			Efflux pump periplasmic linker BepF
AMADFCGA_03007	CDS	3192	oqxB7			multidrug efflux RND transporter permease subunit OqxB7
AMADFCGA_03008	CDS	1398	oprM_6		COG1538	Outer membrane protein OprM
AMADFCGA_03009	CDS	978	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
AMADFCGA_03010	CDS	363				hypothetical protein
AMADFCGA_03011	CDS	558				hypothetical protein
AMADFCGA_03012	CDS	522	gloA	4.4.1.5		Lactoylglutathione lyase
AMADFCGA_03013	CDS	1563	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
AMADFCGA_03014	CDS	567	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
AMADFCGA_03015	CDS	960	xerC_7			Tyrosine recombinase XerC
AMADFCGA_03016	CDS	1011	smc_2			Chromosome partition protein Smc
AMADFCGA_03017	CDS	1314	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
AMADFCGA_03018	CDS	1359	garB	1.8.1.16		Glutathione amide reductase
AMADFCGA_03019	CDS	840	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
AMADFCGA_03020	CDS	372				hypothetical protein
AMADFCGA_03021	CDS	354				hypothetical protein
AMADFCGA_03022	CDS	306				hypothetical protein
AMADFCGA_03023	CDS	201				hypothetical protein
AMADFCGA_03024	CDS	687	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
AMADFCGA_03025	CDS	1818		3.2.1.28	COG3387	Trehalase
AMADFCGA_03026	CDS	810	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
AMADFCGA_03027	CDS	1533	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
AMADFCGA_03028	CDS	975		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
AMADFCGA_03029	CDS	174				hypothetical protein
AMADFCGA_03030	CDS	492				hypothetical protein
AMADFCGA_03031	CDS	195				hypothetical protein
AMADFCGA_03032	CDS	1599	glgA	2.4.1.21	COG0297	Glycogen synthase
AMADFCGA_03033	CDS	1815	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
AMADFCGA_03034	CDS	2079	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
AMADFCGA_03035	CDS	2784	treY	5.4.99.15		Maltooligosyl trehalose synthase
AMADFCGA_03036	CDS	402				hypothetical protein
AMADFCGA_03037	CDS	2184	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
AMADFCGA_03038	CDS	1014				hypothetical protein
AMADFCGA_03039	CDS	774				hypothetical protein
AMADFCGA_03040	CDS	627				hypothetical protein
AMADFCGA_03041	CDS	654				hypothetical protein
AMADFCGA_03042	CDS	1041				hypothetical protein
AMADFCGA_03043	CDS	609	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
AMADFCGA_03044	CDS	648	dmlR_11			HTH-type transcriptional regulator DmlR
AMADFCGA_03045	CDS	285	catM			HTH-type transcriptional regulator CatM
AMADFCGA_03046	CDS	792	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
AMADFCGA_03047	CDS	369				hypothetical protein
AMADFCGA_03048	CDS	435				hypothetical protein
AMADFCGA_03049	CDS	831	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
AMADFCGA_03050	CDS	564	pnuC		COG3201	Nicotinamide riboside transporter PnuC
AMADFCGA_03051	CDS	546				hypothetical protein
AMADFCGA_03052	CDS	1326	zraR		COG2204	Transcriptional regulatory protein ZraR
AMADFCGA_03053	CDS	267				hypothetical protein
AMADFCGA_03054	CDS	564			COG1239	putative protein
AMADFCGA_03055	CDS	960	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
AMADFCGA_03056	CDS	762	cobN_1	6.6.1.2		Aerobic cobaltochelatase subunit CobN
AMADFCGA_03057	CDS	435	cobN_2	6.6.1.2		Aerobic cobaltochelatase subunit CobN
AMADFCGA_03058	CDS	2514	cobN_3	6.6.1.2		Aerobic cobaltochelatase subunit CobN
AMADFCGA_03059	CDS	1116				hypothetical protein
AMADFCGA_03060	CDS	183				hypothetical protein
AMADFCGA_03061	CDS	723				hypothetical protein
AMADFCGA_03062	CDS	450	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
AMADFCGA_03063	CDS	750	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
AMADFCGA_03064	CDS	3483				hypothetical protein
AMADFCGA_03065	CDS	468	decR_3		COG1522	DNA-binding transcriptional activator DecR
AMADFCGA_03066	CDS	552				hypothetical protein
AMADFCGA_03067	CDS	1137				hypothetical protein
AMADFCGA_03068	CDS	1230				hypothetical protein
AMADFCGA_03069	CDS	546				putative HTH-type transcriptional regulator
AMADFCGA_03070	CDS	1233				hypothetical protein
AMADFCGA_03071	CDS	603	yebC			transcriptional regulatory protein YebC
AMADFCGA_03072	CDS	1617				hypothetical protein
AMADFCGA_03073	CDS	774	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
AMADFCGA_03074	CDS	408	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
AMADFCGA_03075	CDS	789	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
AMADFCGA_03076	CDS	480				hypothetical protein
AMADFCGA_03077	CDS	879				hypothetical protein
AMADFCGA_03078	CDS	423				hypothetical protein
AMADFCGA_03079	CDS	165				hypothetical protein
AMADFCGA_03080	CDS	255				hypothetical protein
AMADFCGA_03081	CDS	2742	xyl3A_2	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
AMADFCGA_03082	CDS	651				hypothetical protein
AMADFCGA_03083	CDS	1362				hypothetical protein
AMADFCGA_03084	CDS	255				hypothetical protein
AMADFCGA_03085	CDS	318				hypothetical protein
AMADFCGA_03086	CDS	342				hypothetical protein
AMADFCGA_03087	CDS	1071	prtS	3.4.24.-		Protease PrtS
AMADFCGA_03088	CDS	300				hypothetical protein
AMADFCGA_03089	CDS	639	yebS		COG2995	Intermembrane transport protein YebS
AMADFCGA_03090	CDS	615	pqiA		COG2995	Intermembrane transport protein PqiA
AMADFCGA_03091	CDS	1680	pqiB_2		COG3008	Intermembrane transport protein PqiB
AMADFCGA_03092	CDS	624				hypothetical protein
AMADFCGA_03093	CDS	450				hypothetical protein
AMADFCGA_03094	CDS	912	dmlR_12			HTH-type transcriptional regulator DmlR
AMADFCGA_03095	CDS	837				hypothetical protein
AMADFCGA_03096	CDS	864	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
AMADFCGA_03097	CDS	897	pgrR_3			HTH-type transcriptional regulator PgrR
AMADFCGA_03098	CDS	1530	yodF		COG0591	putative symporter YodF
AMADFCGA_03099	CDS	261				hypothetical protein
AMADFCGA_03100	CDS	936	thiK	2.7.1.89		Thiamine kinase
AMADFCGA_03101	CDS	954				hypothetical protein
AMADFCGA_03102	CDS	1281		3.5.-.-	COG0624	Putative hydrolase/MSMEI_3903
AMADFCGA_03103	CDS	759	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
AMADFCGA_03104	CDS	1428	aam_2	3.5.1.13	COG0154	Acylamidase
AMADFCGA_03105	CDS	1608				hypothetical protein
AMADFCGA_03106	CDS	1329				hypothetical protein
AMADFCGA_03107	CDS	627				hypothetical protein
AMADFCGA_03108	CDS	897	pgrR_4			HTH-type transcriptional regulator PgrR
AMADFCGA_03109	CDS	1566	stp			Multidrug resistance protein Stp
AMADFCGA_03110	CDS	978				hypothetical protein
AMADFCGA_03111	CDS	1179	sfnG_2	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
AMADFCGA_03112	CDS	858				hypothetical protein
AMADFCGA_03113	CDS	780				hypothetical protein
AMADFCGA_03114	CDS	972				hypothetical protein
AMADFCGA_03115	CDS	363				hypothetical protein
AMADFCGA_03116	CDS	720	ligK	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
AMADFCGA_03117	CDS	663	leuB_2	1.1.1.85		3-isopropylmalate dehydrogenase
AMADFCGA_03118	CDS	384	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
AMADFCGA_03119	CDS	1023		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
AMADFCGA_03120	CDS	918				hypothetical protein
AMADFCGA_03121	CDS	333				hypothetical protein
AMADFCGA_03122	CDS	309				hypothetical protein
AMADFCGA_03123	CDS	642				hypothetical protein
AMADFCGA_03124	CDS	3117				hypothetical protein
AMADFCGA_03125	CDS	705				hypothetical protein
AMADFCGA_03126	CDS	135				hypothetical protein
AMADFCGA_03127	CDS	366				hypothetical protein
AMADFCGA_03128	CDS	591	cdiI			Immunity protein CdiI-YPIII
AMADFCGA_03129	CDS	375	cdiA_1	3.1.-.-		Deoxyribonuclease CdiA
AMADFCGA_03130	CDS	180				hypothetical protein
AMADFCGA_03131	CDS	945				hypothetical protein
AMADFCGA_03132	CDS	2256				hypothetical protein
AMADFCGA_03133	CDS	738				hypothetical protein
AMADFCGA_03134	CDS	4146				hypothetical protein
AMADFCGA_03135	CDS	258				hypothetical protein
AMADFCGA_03136	CDS	14814				hypothetical protein
AMADFCGA_03137	CDS	1857	cdiA_2	3.1.-.-	COG3210	16S rRNA endonuclease CdiA
AMADFCGA_03138	CDS	1710				hypothetical protein
AMADFCGA_03139	CDS	1242	cpg2_3	3.4.17.11		Carboxypeptidase G2
AMADFCGA_03140	CDS	3054	bepE			Efflux pump membrane transporter BepE
AMADFCGA_03141	CDS	1134	macA_2		COG0845	Macrolide export protein MacA
AMADFCGA_03142	CDS	714				hypothetical protein
AMADFCGA_03143	CDS	1539	cusC		COG1538	Cation efflux system protein CusC
AMADFCGA_03144	CDS	690	baeR_2		COG0745	Transcriptional regulatory protein BaeR
AMADFCGA_03145	CDS	546				hypothetical protein
AMADFCGA_03146	CDS	258				hypothetical protein
AMADFCGA_03147	CDS	372	baeS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
AMADFCGA_03148	CDS	1488				hypothetical protein
AMADFCGA_03149	CDS	1410	norG_4		COG1167	HTH-type transcriptional regulator NorG
AMADFCGA_03150	tRNA	76				tRNA-Asn(gtt)
AMADFCGA_03151	CDS	852				hypothetical protein
AMADFCGA_03152	CDS	447	exbD_6		COG0848	Biopolymer transport protein ExbD
AMADFCGA_03153	CDS	711	tolQ_7		COG0811	Tol-Pal system protein TolQ
AMADFCGA_03154	CDS	1935				hypothetical protein
AMADFCGA_03155	CDS	2517	btuB_5			Vitamin B12 transporter BtuB
AMADFCGA_03156	CDS	915				hypothetical protein
AMADFCGA_03157	CDS	1038				hypothetical protein
AMADFCGA_03158	CDS	675	mprA_2		COG0745	Response regulator MprA
AMADFCGA_03159	CDS	873				hypothetical protein
AMADFCGA_03160	CDS	696	ais_1	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
AMADFCGA_03161	CDS	1014	btuF_1			Vitamin B12-binding protein
AMADFCGA_03162	CDS	1023	hmuU_1		COG0609	Hemin transport system permease protein HmuU
AMADFCGA_03163	CDS	792	fecE_2		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
AMADFCGA_03164	CDS	2007	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
AMADFCGA_03165	CDS	495				hypothetical protein
AMADFCGA_03166	CDS	2562	nasD_2	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
AMADFCGA_03167	CDS	387	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
AMADFCGA_03168	CDS	999	rutD_3	3.5.1.-		Putative aminoacrylate hydrolase RutD
AMADFCGA_03169	CDS	930	nodD2			Nodulation protein D 2
AMADFCGA_03170	CDS	780	pstB_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
AMADFCGA_03171	CDS	885	pstA		COG0581	Phosphate transport system permease protein PstA
AMADFCGA_03172	CDS	996	pstC		COG0573	Phosphate transport system permease protein PstC
AMADFCGA_03173	CDS	1020	pstS_1		COG0226	Phosphate-binding protein PstS
AMADFCGA_03174	CDS	288				hypothetical protein
AMADFCGA_03175	CDS	303				hypothetical protein
AMADFCGA_03176	CDS	1704	fan1	3.1.4.1		Fanconi-associated nuclease 1 
AMADFCGA_03177	CDS	519				hypothetical protein
AMADFCGA_03178	CDS	909	cynR_2			HTH-type transcriptional regulator CynR
AMADFCGA_03179	CDS	1089				hypothetical protein
AMADFCGA_03180	CDS	1314	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
AMADFCGA_03181	CDS	1626	mcpQ_8		COG0840	Methyl-accepting chemotaxis protein McpQ
AMADFCGA_03182	CDS	1140	garK	2.7.1.165	COG1929	Glycerate 2-kinase
AMADFCGA_03183	CDS	1092	cdaR		COG3835	Carbohydrate diacid regulator
AMADFCGA_03184	CDS	1152				hypothetical protein
AMADFCGA_03185	CDS	714	nanR_4		COG2186	HTH-type transcriptional repressor NanR
AMADFCGA_03186	CDS	1347	ttuB_1			Putative tartrate transporter
AMADFCGA_03187	CDS	1353	gudD_2	4.2.1.40		Glucarate dehydratase
AMADFCGA_03188	CDS	654				hypothetical protein
AMADFCGA_03189	CDS	957	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
AMADFCGA_03190	CDS	1248				hypothetical protein
AMADFCGA_03191	CDS	2253	cntO_2			Metal-pseudopaline receptor CntO
AMADFCGA_03192	CDS	645	pncA	3.5.1.19	COG1335	Nicotinamidase
AMADFCGA_03193	CDS	936	yfdC		COG2116	Inner membrane protein YfdC
AMADFCGA_03194	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
AMADFCGA_03195	CDS	1398	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
AMADFCGA_03196	CDS	864	rhlA_1	2.3.1.-		3-(3-hydroxydecanoyloxy)decanoate synthase
AMADFCGA_03197	CDS	1224	mdtA_5			Multidrug resistance protein MdtA
AMADFCGA_03198	CDS	1092	mdtA_6			Multidrug resistance protein MdtA
AMADFCGA_03199	CDS	3039	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
AMADFCGA_03200	CDS	846	pmdD_2	3.1.1.57	COG3618	2-pyrone-4,6-dicarbaxylate hydrolase
AMADFCGA_03201	CDS	1287	yjhB			Putative metabolite transport protein YjhB
AMADFCGA_03202	CDS	732	mngR		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
AMADFCGA_03203	CDS	1200				hypothetical protein
AMADFCGA_03204	CDS	720	estB_3	3.1.1.1	COG0400	Carboxylesterase 2
AMADFCGA_03205	CDS	2328	xpsD		COG1450	Secretin XpsD
AMADFCGA_03206	CDS	531				hypothetical protein
AMADFCGA_03207	CDS	612				hypothetical protein
AMADFCGA_03208	CDS	1095				hypothetical protein
AMADFCGA_03209	CDS	735				hypothetical protein
AMADFCGA_03210	CDS	633				hypothetical protein
AMADFCGA_03211	CDS	372				hypothetical protein
AMADFCGA_03212	CDS	435				hypothetical protein
AMADFCGA_03213	CDS	432	epsG		COG2165	Type II secretion system protein G
AMADFCGA_03214	CDS	1203	epsF_2		COG1459	Type II secretion system protein F
AMADFCGA_03215	CDS	1758	xpsE_2		COG2804	Type II secretion system protein E
AMADFCGA_03216	CDS	228				hypothetical protein
AMADFCGA_03217	CDS	2742	xyl3A_3	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
AMADFCGA_03218	CDS	645	slmA			Nucleoid occlusion factor SlmA
AMADFCGA_03219	CDS	540	pitA_2	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
AMADFCGA_03220	CDS	891	cmpR_4			HTH-type transcriptional activator CmpR
AMADFCGA_03221	CDS	1584		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
AMADFCGA_03222	CDS	144	soxA_3	1.5.3.1		Monomeric sarcosine oxidase
AMADFCGA_03223	CDS	1086	soxA_4	1.5.3.1		Monomeric sarcosine oxidase
AMADFCGA_03224	CDS	1350	tolC_2		COG1538	Outer membrane protein TolC
AMADFCGA_03225	CDS	1338	prsE			Type I secretion system membrane fusion protein PrsE
AMADFCGA_03226	CDS	1797	prsD			Type I secretion system ATP-binding protein PrsD
AMADFCGA_03227	CDS	312	inh			Proteinase inhibitor
AMADFCGA_03228	CDS	1431	aprA	3.4.24.-	COG2931	Metalloprotease AprA
AMADFCGA_03229	CDS	171				hypothetical protein
AMADFCGA_03230	CDS	672	yccA		COG0670	Modulator of FtsH protease YccA
AMADFCGA_03231	tRNA	88				tRNA-Ser(tga)
AMADFCGA_03232	CDS	2544				hypothetical protein
AMADFCGA_03233	CDS	1296				hypothetical protein
AMADFCGA_03234	CDS	2253	dbpA_2	3.6.4.13		ATP-dependent RNA helicase DbpA
AMADFCGA_03235	CDS	909	cynR_3			HTH-type transcriptional regulator CynR
AMADFCGA_03236	CDS	780	ais_2	5.3.3.7		Aconitate isomerase
AMADFCGA_03237	CDS	1302	proP_4			Proline/betaine transporter
AMADFCGA_03238	CDS	393	dsrE	2.8.1.-	COG1553	Putative sulfurtransferase DsrE
AMADFCGA_03239	CDS	363	dsrF		COG2923	Intracellular sulfur oxidation protein DsrF
AMADFCGA_03240	CDS	300	tusB			Protein TusB
AMADFCGA_03241	CDS	336	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
AMADFCGA_03242	CDS	1002	trpD_1	2.4.2.18		Anthranilate phosphoribosyltransferase
AMADFCGA_03243	CDS	999	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
AMADFCGA_03244	CDS	1395	cysG_1		COG0007	Siroheme synthase
AMADFCGA_03245	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
AMADFCGA_03246	CDS	375	crcB		COG0239	Putative fluoride ion transporter CrcB
AMADFCGA_03247	CDS	1323	rarA		COG2256	Replication-associated recombination protein A
AMADFCGA_03248	CDS	624	lolA		COG2834	Outer-membrane lipoprotein carrier protein
AMADFCGA_03249	CDS	2406	ftsK		COG1674	DNA translocase FtsK
AMADFCGA_03250	CDS	690	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
AMADFCGA_03251	CDS	525	bpt_1	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
AMADFCGA_03252	CDS	246	bpt_2	2.3.2.29		Aspartate/glutamate leucyltransferase
AMADFCGA_03253	CDS	219	infA		COG0361	Translation initiation factor IF-1
AMADFCGA_03254	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
AMADFCGA_03255	CDS	363	clpS			ATP-dependent Clp protease adapter protein ClpS
AMADFCGA_03256	CDS	273				hypothetical protein
AMADFCGA_03257	CDS	2223	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
AMADFCGA_03258	CDS	882	dhmA	3.8.1.5		Haloalkane dehalogenase
AMADFCGA_03259	CDS	906	dmlR_13			HTH-type transcriptional regulator DmlR
AMADFCGA_03260	CDS	447	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
AMADFCGA_03261	CDS	1131	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
AMADFCGA_03262	CDS	621	hflD		COG2915	High frequency lysogenization protein HflD
AMADFCGA_03263	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
AMADFCGA_03264	CDS	1167	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
AMADFCGA_03265	CDS	423		2.3.1.-		Acetyltransferase
AMADFCGA_03266	CDS	744				hypothetical protein
AMADFCGA_03267	CDS	1326	aceA	4.1.3.1	COG2224	Isocitrate lyase
AMADFCGA_03268	CDS	135				hypothetical protein
AMADFCGA_03269	CDS	414	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
AMADFCGA_03270	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
AMADFCGA_03271	CDS	1782	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
AMADFCGA_03272	CDS	498	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
AMADFCGA_03273	CDS	1359	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
AMADFCGA_03274	CDS	2718	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
AMADFCGA_03275	CDS	1008	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
AMADFCGA_03276	CDS	549	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
AMADFCGA_03277	CDS	510	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
AMADFCGA_03278	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
AMADFCGA_03279	CDS	1854	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
AMADFCGA_03280	CDS	1533	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
AMADFCGA_03281	CDS	1470	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
AMADFCGA_03282	CDS	957				hypothetical protein
AMADFCGA_03283	CDS	924		3.1.1.2		Arylesterase
AMADFCGA_03284	CDS	1065			COG0628	Putative transport protein
AMADFCGA_03285	CDS	1320	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
AMADFCGA_03286	CDS	669	qseB_1			Transcriptional regulatory protein QseB
AMADFCGA_03287	CDS	309				hypothetical protein
AMADFCGA_03288	CDS	309				hypothetical protein
AMADFCGA_03289	CDS	357	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
AMADFCGA_03290	rRNA	110				5S ribosomal RNA
AMADFCGA_03291	rRNA	2890				23S ribosomal RNA
AMADFCGA_03292	tRNA	76				tRNA-Ala(tgc)
AMADFCGA_03293	tRNA	77				tRNA-Ile(gat)
AMADFCGA_03294	rRNA	1534				16S ribosomal RNA
AMADFCGA_03295	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
AMADFCGA_03296	CDS	315				hypothetical protein
AMADFCGA_03297	CDS	1809				hypothetical protein
AMADFCGA_03298	CDS	1194	iscS_3	2.8.1.7	COG1104	Cysteine desulfurase IscS
AMADFCGA_03299	CDS	1122	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
AMADFCGA_03300	CDS	1515				hypothetical protein
AMADFCGA_03301	CDS	936				hypothetical protein
AMADFCGA_03302	CDS	453	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
AMADFCGA_03303	CDS	2208		2.7.10.-		Putative tyrosine-protein kinase in cps region
AMADFCGA_03304	CDS	513	rfaH		COG0250	Transcription antitermination protein RfaH
AMADFCGA_03305	CDS	1002				hypothetical protein
AMADFCGA_03306	CDS	1206	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AMADFCGA_03307	CDS	1116	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AMADFCGA_03308	CDS	1230	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AMADFCGA_03309	CDS	1410	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
AMADFCGA_03310	CDS	1089				hypothetical protein
AMADFCGA_03311	CDS	582	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
