locus_tag	ftype	length_bp	gene	EC_number	COG	product
INPMIPDD_02827	CDS	810	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
INPMIPDD_02828	CDS	1533	zwf_2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
INPMIPDD_02829	CDS	975		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
INPMIPDD_02830	CDS	174				hypothetical protein
INPMIPDD_02831	CDS	492				hypothetical protein
INPMIPDD_02832	CDS	1599	glgA	2.4.1.21	COG0297	Glycogen synthase
INPMIPDD_02833	CDS	1815	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
INPMIPDD_02834	CDS	2079	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
INPMIPDD_02835	CDS	2784	treY	5.4.99.15		Maltooligosyl trehalose synthase
INPMIPDD_02836	CDS	387				hypothetical protein
INPMIPDD_02837	CDS	2184	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
INPMIPDD_02838	CDS	1014				hypothetical protein
INPMIPDD_02839	CDS	774				hypothetical protein
INPMIPDD_02840	CDS	627				hypothetical protein
INPMIPDD_02841	CDS	654				hypothetical protein
INPMIPDD_02842	CDS	1041				hypothetical protein
INPMIPDD_02843	CDS	609	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
INPMIPDD_02844	CDS	960	dmlR_12			HTH-type transcriptional regulator DmlR
INPMIPDD_02845	CDS	792	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
INPMIPDD_02846	CDS	369				hypothetical protein
INPMIPDD_02847	CDS	435				hypothetical protein
INPMIPDD_02848	CDS	831	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
INPMIPDD_02849	CDS	564	pnuC		COG3201	Nicotinamide riboside transporter PnuC
INPMIPDD_02850	CDS	546				hypothetical protein
INPMIPDD_02851	CDS	1326	zraR_2		COG2204	Transcriptional regulatory protein ZraR
INPMIPDD_02852	CDS	267				hypothetical protein
INPMIPDD_02853	CDS	588			COG1239	putative protein
INPMIPDD_02854	CDS	1032			COG1239	putative protein
INPMIPDD_02855	CDS	3765	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
INPMIPDD_02856	CDS	1065				hypothetical protein
INPMIPDD_02857	CDS	183				hypothetical protein
INPMIPDD_02858	CDS	723				hypothetical protein
INPMIPDD_02859	CDS	450	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
INPMIPDD_02860	CDS	750	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
INPMIPDD_02861	CDS	3483				hypothetical protein
INPMIPDD_02862	CDS	468	decR_3		COG1522	DNA-binding transcriptional activator DecR
INPMIPDD_02863	CDS	552				hypothetical protein
INPMIPDD_02864	CDS	1137				hypothetical protein
INPMIPDD_02865	CDS	1230				hypothetical protein
INPMIPDD_02866	CDS	546				putative HTH-type transcriptional regulator
INPMIPDD_02867	CDS	1305				hypothetical protein
INPMIPDD_02868	CDS	705			COG0217	putative transcriptional regulatory protein
INPMIPDD_02869	CDS	1608	vgrG1_2	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
INPMIPDD_02870	CDS	774	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
INPMIPDD_02871	CDS	1206	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
INPMIPDD_02872	CDS	480				hypothetical protein
INPMIPDD_02873	CDS	879				hypothetical protein
INPMIPDD_02874	CDS	423				hypothetical protein
INPMIPDD_02875	CDS	255				hypothetical protein
INPMIPDD_02876	CDS	2742	xyl3A_2	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
INPMIPDD_02877	CDS	651				hypothetical protein
INPMIPDD_02878	CDS	1362				hypothetical protein
INPMIPDD_02879	CDS	255				hypothetical protein
INPMIPDD_02880	CDS	318				hypothetical protein
INPMIPDD_02881	CDS	342				hypothetical protein
INPMIPDD_02882	CDS	1071	prtS	3.4.24.-		Protease PrtS
INPMIPDD_02883	CDS	300				hypothetical protein
INPMIPDD_02884	CDS	639	yebS		COG2995	Intermembrane transport protein YebS
INPMIPDD_02885	CDS	615	pqiA		COG2995	Intermembrane transport protein PqiA
INPMIPDD_02886	CDS	1680	pqiB_2		COG3008	Intermembrane transport protein PqiB
INPMIPDD_02887	CDS	624				hypothetical protein
INPMIPDD_02888	CDS	450				hypothetical protein
INPMIPDD_02889	CDS	912	dmlR_13			HTH-type transcriptional regulator DmlR
INPMIPDD_02890	CDS	837				hypothetical protein
INPMIPDD_02891	CDS	1530	yodF		COG0591	putative symporter YodF
INPMIPDD_02892	CDS	261				hypothetical protein
INPMIPDD_02893	CDS	936	thiK	2.7.1.89		Thiamine kinase
INPMIPDD_02894	CDS	954				hypothetical protein
INPMIPDD_02895	CDS	1281		3.5.-.-	COG0624	Putative hydrolase/MSMEI_3903
INPMIPDD_02896	CDS	759	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
INPMIPDD_02897	CDS	1428	aam_2	3.5.1.13	COG0154	Acylamidase
INPMIPDD_02898	CDS	1608				hypothetical protein
INPMIPDD_02899	CDS	1425				hypothetical protein
INPMIPDD_02900	CDS	660				hypothetical protein
INPMIPDD_02901	CDS	897	pgrR_4			HTH-type transcriptional regulator PgrR
INPMIPDD_02902	CDS	1566	jefA			Drug efflux pump JefA
INPMIPDD_02903	CDS	978				hypothetical protein
INPMIPDD_02904	CDS	1179	sfnG_2	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
INPMIPDD_02905	CDS	858				hypothetical protein
INPMIPDD_02906	CDS	780				hypothetical protein
INPMIPDD_02907	CDS	972				hypothetical protein
INPMIPDD_02908	CDS	444				hypothetical protein
INPMIPDD_02909	CDS	720				hypothetical protein
INPMIPDD_02910	CDS	1191	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
INPMIPDD_02911	CDS	1023		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
INPMIPDD_02912	CDS	912				hypothetical protein
INPMIPDD_02913	CDS	2568	cya		COG2931	Bifunctional hemolysin/adenylate cyclase
INPMIPDD_02914	CDS	1422	ltxD			Leukotoxin export protein LtxD
INPMIPDD_02915	CDS	2163	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
INPMIPDD_02916	CDS	1455	tolC_3		COG1538	Outer membrane protein TolC
INPMIPDD_02917	CDS	1242	cpg2_3	3.4.17.11		Carboxypeptidase G2
INPMIPDD_02918	CDS	3054	bepE			Efflux pump membrane transporter BepE
INPMIPDD_02919	CDS	1134	macA_2		COG0845	Macrolide export protein MacA
INPMIPDD_02920	CDS	849				hypothetical protein
INPMIPDD_02921	CDS	1473	cusC		COG1538	Cation efflux system protein CusC
INPMIPDD_02922	CDS	690	baeR		COG0745	Transcriptional regulatory protein BaeR
INPMIPDD_02923	CDS	1176	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
INPMIPDD_02924	CDS	1488				hypothetical protein
INPMIPDD_02925	CDS	1419	norG_3		COG1167	HTH-type transcriptional regulator NorG
INPMIPDD_02926	tRNA	76				tRNA-Asn(gtt)
INPMIPDD_02927	CDS	915				hypothetical protein
INPMIPDD_02928	CDS	261				hypothetical protein
INPMIPDD_02929	CDS	675	mprA		COG0745	Response regulator MprA
INPMIPDD_02930	CDS	873				hypothetical protein
INPMIPDD_02931	CDS	696	ais_1	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
INPMIPDD_02932	CDS	1014	btuF_1			Vitamin B12-binding protein
INPMIPDD_02933	CDS	1023	hmuU_1		COG0609	Hemin transport system permease protein HmuU
INPMIPDD_02934	CDS	792	fecE_2		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
INPMIPDD_02935	CDS	2007	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
INPMIPDD_02936	CDS	495				hypothetical protein
INPMIPDD_02937	CDS	2562	nasD_2	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
INPMIPDD_02938	CDS	387	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
INPMIPDD_02939	CDS	834	rutD_3	3.5.1.-		Putative aminoacrylate hydrolase RutD
INPMIPDD_02940	CDS	141				hypothetical protein
INPMIPDD_02941	CDS	930	nodD2_2			Nodulation protein D 2
INPMIPDD_02942	CDS	780	pstB_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
INPMIPDD_02943	CDS	885	pstA		COG0581	Phosphate transport system permease protein PstA
INPMIPDD_02944	CDS	996	pstC		COG0573	Phosphate transport system permease protein PstC
INPMIPDD_02945	CDS	1026	pstS_1		COG0226	Phosphate-binding protein PstS
INPMIPDD_02946	CDS	285				hypothetical protein
INPMIPDD_02947	CDS	303				hypothetical protein
INPMIPDD_02948	CDS	1704	fan1	3.1.4.1		Fanconi-associated nuclease 1 
INPMIPDD_02949	CDS	519				hypothetical protein
INPMIPDD_02950	CDS	903	cynR_4			HTH-type transcriptional regulator CynR
INPMIPDD_02951	CDS	1089				hypothetical protein
INPMIPDD_02952	CDS	1314	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
INPMIPDD_02953	CDS	1626	mcpQ_7		COG0840	Methyl-accepting chemotaxis protein McpQ
INPMIPDD_02954	CDS	1140	garK	2.7.1.165	COG1929	Glycerate 2-kinase
INPMIPDD_02955	CDS	1092	cdaR		COG3835	Carbohydrate diacid regulator
INPMIPDD_02956	CDS	1152				hypothetical protein
INPMIPDD_02957	CDS	564				hypothetical protein
INPMIPDD_02958	CDS	714	nanR_3		COG2186	HTH-type transcriptional repressor NanR
INPMIPDD_02959	CDS	1347	ttuB_2			Putative tartrate transporter
INPMIPDD_02960	CDS	1353	gudD_2	4.2.1.40		Glucarate dehydratase
INPMIPDD_02961	CDS	654				hypothetical protein
INPMIPDD_02962	CDS	957	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
INPMIPDD_02963	CDS	1143				hypothetical protein
INPMIPDD_02964	CDS	2133	cntO_2			Metal-pseudopaline receptor CntO
INPMIPDD_02965	CDS	645	pncA	3.5.1.19	COG1335	Nicotinamidase
INPMIPDD_02966	CDS	936	yfdC		COG2116	Inner membrane protein YfdC
INPMIPDD_02967	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
INPMIPDD_02968	CDS	1398	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
INPMIPDD_02969	CDS	864	rhlA_1	2.3.1.-		3-(3-hydroxydecanoyloxy)decanoate synthase
INPMIPDD_02970	CDS	1224	mdtA_5			Multidrug resistance protein MdtA
INPMIPDD_02971	CDS	1092	mdtA_6			Multidrug resistance protein MdtA
INPMIPDD_02972	CDS	3039	czcA_3			Cobalt-zinc-cadmium resistance protein CzcA
INPMIPDD_02973	CDS	846	pmdD_2	3.1.1.57	COG3618	2-pyrone-4,6-dicarbaxylate hydrolase
INPMIPDD_02974	CDS	1284	yjhB			Putative metabolite transport protein YjhB
INPMIPDD_02975	CDS	732	mngR		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
INPMIPDD_02976	CDS	1197				hypothetical protein
INPMIPDD_02977	CDS	678				hypothetical protein
INPMIPDD_02978	CDS	723	estB_3	3.1.1.1	COG0400	Carboxylesterase 2
INPMIPDD_02979	CDS	2328	xpsD		COG1450	Secretin XpsD
INPMIPDD_02980	CDS	531				hypothetical protein
INPMIPDD_02981	CDS	612				hypothetical protein
INPMIPDD_02982	CDS	1095				hypothetical protein
INPMIPDD_02983	CDS	735				hypothetical protein
INPMIPDD_02984	CDS	633				hypothetical protein
INPMIPDD_02985	CDS	372				hypothetical protein
INPMIPDD_02986	CDS	435				hypothetical protein
INPMIPDD_02987	CDS	432	epsG		COG2165	Type II secretion system protein G
INPMIPDD_02988	CDS	1203	epsF_2		COG1459	Type II secretion system protein F
INPMIPDD_02989	CDS	1758	xpsE_2		COG2804	Type II secretion system protein E
INPMIPDD_02990	CDS	228				hypothetical protein
INPMIPDD_02991	CDS	2742	xyl3A_3	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
INPMIPDD_02992	CDS	645	slmA			Nucleoid occlusion factor SlmA
INPMIPDD_02993	CDS	540	pitA_2	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
INPMIPDD_02994	CDS	978	argP_1			HTH-type transcriptional regulator ArgP
INPMIPDD_02995	CDS	1584		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
INPMIPDD_02996	CDS	1176	soxA_3	1.5.3.1		Monomeric sarcosine oxidase
INPMIPDD_02997	CDS	1350	tolC_4		COG1538	Outer membrane protein TolC
INPMIPDD_02998	CDS	1338	prsE_2			Type I secretion system membrane fusion protein PrsE
INPMIPDD_02999	CDS	1797	prsD_2			Type I secretion system ATP-binding protein PrsD
INPMIPDD_03000	CDS	312	inh			Proteinase inhibitor
INPMIPDD_03001	CDS	1431	aprA	3.4.24.-	COG2931	Metalloprotease AprA
INPMIPDD_03002	CDS	672	yccA		COG0670	Modulator of FtsH protease YccA
INPMIPDD_03003	tRNA	88				tRNA-Ser(tga)
INPMIPDD_03004	CDS	909	cynR_5			HTH-type transcriptional regulator CynR
INPMIPDD_03005	CDS	780	ais_2	5.3.3.7		Aconitate isomerase
INPMIPDD_03006	CDS	1302	proP_4			Proline/betaine transporter
INPMIPDD_03007	CDS	393	dsrE	2.8.1.-	COG1553	Putative sulfurtransferase DsrE
INPMIPDD_03008	CDS	363	tusC			Protein TusC
INPMIPDD_03009	CDS	300	tusB			Protein TusB
INPMIPDD_03010	CDS	336	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
INPMIPDD_03011	CDS	1002	trpD_1	2.4.2.18		Anthranilate phosphoribosyltransferase
INPMIPDD_03012	CDS	999	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
INPMIPDD_03013	CDS	1395	cysG_1		COG0007	Siroheme synthase
INPMIPDD_03014	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
INPMIPDD_03015	CDS	375	crcB		COG0239	Putative fluoride ion transporter CrcB
INPMIPDD_03016	CDS	1323	rarA		COG2256	Replication-associated recombination protein A
INPMIPDD_03017	CDS	624	lolA		COG2834	Outer-membrane lipoprotein carrier protein
INPMIPDD_03018	CDS	2406	ftsK		COG1674	DNA translocase FtsK
INPMIPDD_03019	CDS	690	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
INPMIPDD_03020	CDS	708	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
INPMIPDD_03021	CDS	219	infA		COG0361	Translation initiation factor IF-1
INPMIPDD_03022	CDS	2274	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
INPMIPDD_03023	CDS	363	clpS			ATP-dependent Clp protease adapter protein ClpS
INPMIPDD_03024	CDS	276				hypothetical protein
INPMIPDD_03025	CDS	2223	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
INPMIPDD_03026	CDS	882	dhmA	3.8.1.5		Haloalkane dehalogenase
INPMIPDD_03027	CDS	906	dmlR_14			HTH-type transcriptional regulator DmlR
INPMIPDD_03028	CDS	447	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
INPMIPDD_03029	CDS	1131	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
INPMIPDD_03030	CDS	621	hflD		COG2915	High frequency lysogenization protein HflD
INPMIPDD_03031	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
INPMIPDD_03032	CDS	1167	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
INPMIPDD_03033	CDS	423		2.3.1.-		Acetyltransferase
INPMIPDD_03034	CDS	744				hypothetical protein
INPMIPDD_03035	CDS	1326	aceA	4.1.3.1	COG2224	Isocitrate lyase
INPMIPDD_03036	CDS	414	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
INPMIPDD_03037	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
INPMIPDD_03038	CDS	1782	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
INPMIPDD_03039	CDS	498	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
INPMIPDD_03040	CDS	1359	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
INPMIPDD_03041	CDS	2718	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
INPMIPDD_03042	CDS	1008	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
INPMIPDD_03043	CDS	549	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
INPMIPDD_03044	CDS	510	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
INPMIPDD_03045	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
INPMIPDD_03046	CDS	1854	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
INPMIPDD_03047	CDS	1533	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
INPMIPDD_03048	CDS	1470	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
INPMIPDD_03049	CDS	957				hypothetical protein
INPMIPDD_03050	CDS	924		3.1.1.2		Arylesterase
INPMIPDD_03051	CDS	1065			COG0628	Putative transport protein
INPMIPDD_03052	CDS	1320	sasA_11	2.7.-.-		Adaptive-response sensory-kinase SasA
INPMIPDD_03053	CDS	669	qseB_1			Transcriptional regulatory protein QseB
INPMIPDD_03054	CDS	309				hypothetical protein
INPMIPDD_03055	CDS	309				hypothetical protein
INPMIPDD_03056	CDS	357	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
INPMIPDD_03057	rRNA	110				5S ribosomal RNA
INPMIPDD_03058	rRNA	2891				23S ribosomal RNA
INPMIPDD_03059	tRNA	76				tRNA-Ala(tgc)
INPMIPDD_03060	tRNA	77				tRNA-Ile(gat)
INPMIPDD_03061	rRNA	1534				16S ribosomal RNA
INPMIPDD_03062	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
INPMIPDD_03063	CDS	315				hypothetical protein
INPMIPDD_03064	CDS	1809				hypothetical protein
INPMIPDD_03065	CDS	1194	iscS_3	2.8.1.7	COG1104	Cysteine desulfurase IscS
INPMIPDD_03066	CDS	1122	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
INPMIPDD_03067	CDS	1515				hypothetical protein
INPMIPDD_03068	CDS	936				hypothetical protein
INPMIPDD_03069	CDS	453	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
INPMIPDD_03070	CDS	2208		2.7.10.-		Putative tyrosine-protein kinase in cps region
INPMIPDD_03071	CDS	513	rfaH_1		COG0250	Transcription antitermination protein RfaH
INPMIPDD_03072	CDS	1002				hypothetical protein
INPMIPDD_03073	CDS	1206	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
INPMIPDD_03074	CDS	1116	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
INPMIPDD_03075	CDS	1230	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
INPMIPDD_03076	CDS	1410	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
INPMIPDD_03077	CDS	1089				hypothetical protein
INPMIPDD_03078	CDS	582	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
INPMIPDD_03079	CDS	609	eamB		COG1280	Cysteine/O-acetylserine efflux protein
INPMIPDD_03080	CDS	282				hypothetical protein
INPMIPDD_03081	CDS	891	gltC_3			HTH-type transcriptional regulator GltC
INPMIPDD_03082	CDS	702	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
INPMIPDD_03083	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
INPMIPDD_03084	CDS	1419	atoE		COG2031	Putative short-chain fatty acid transporter
INPMIPDD_03085	CDS	324	yqjZ		COG2329	putative protein YqjZ
INPMIPDD_03086	CDS	723	pyrG_2	6.3.4.2		CTP synthase
INPMIPDD_03087	CDS	933		1.1.1.215	COG1052	2-ketogluconate reductase
INPMIPDD_03088	CDS	1143	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
INPMIPDD_03089	CDS	2187	fcuA_1			Ferrichrome receptor FcuA
INPMIPDD_03090	CDS	1344	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
INPMIPDD_03091	CDS	2604	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
INPMIPDD_03092	CDS	906	ku		COG1273	Non-homologous end joining protein Ku
INPMIPDD_03093	CDS	1140	msuD_1	1.14.14.5	COG2141	Methanesulfonate monooxygenase
INPMIPDD_03094	CDS	1107	sfnR_2		COG1221	Sigma54-dependent transcriptional activator SfnR
INPMIPDD_03095	CDS	1404				hypothetical protein
INPMIPDD_03096	CDS	570	sutR_2		COG1396	HTH-type transcriptional regulator SutR
INPMIPDD_03097	CDS	936				hypothetical protein
INPMIPDD_03098	CDS	2919	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
INPMIPDD_03099	CDS	345	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
INPMIPDD_03100	CDS	1686	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
INPMIPDD_03101	CDS	489	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
INPMIPDD_03102	CDS	279	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
INPMIPDD_03103	CDS	381				hypothetical protein
INPMIPDD_03104	CDS	468				hypothetical protein
INPMIPDD_03105	CDS	240				hypothetical protein
INPMIPDD_03106	CDS	1485				hypothetical protein
INPMIPDD_03107	CDS	1533				hypothetical protein
INPMIPDD_03108	CDS	405	dksA_2		COG1734	RNA polymerase-binding transcription factor DksA
INPMIPDD_03109	CDS	1026	rbsC_5		COG1172	Ribose import permease protein RbsC
INPMIPDD_03110	CDS	1578	mglA_4	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
INPMIPDD_03111	CDS	936	thpA_3		COG1879	D-threitol-binding protein
INPMIPDD_03112	CDS	171				hypothetical protein
INPMIPDD_03113	CDS	1020	iolW	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolW
INPMIPDD_03114	CDS	861				hypothetical protein
INPMIPDD_03115	CDS	1011	iolG_3	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
INPMIPDD_03116	CDS	1938	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
INPMIPDD_03117	CDS	831				hypothetical protein
INPMIPDD_03118	CDS	1503	bauC_3	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
INPMIPDD_03119	CDS	810	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
INPMIPDD_03120	CDS	906	iolE	4.2.1.44	COG1082	Inosose dehydratase
INPMIPDD_03121	CDS	1938	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
INPMIPDD_03122	CDS	909	murR			HTH-type transcriptional regulator MurR
INPMIPDD_03123	CDS	999	ybhN		COG0392	Inner membrane protein YbhN
INPMIPDD_03124	CDS	1251	clsB_1	2.7.8.-	COG1502	Cardiolipin synthase B
INPMIPDD_03125	CDS	786				hypothetical protein
INPMIPDD_03126	CDS	540	yodB		COG3038	Cytochrome b561 
INPMIPDD_03127	CDS	741		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
INPMIPDD_03128	CDS	1011	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
INPMIPDD_03129	CDS	717				hypothetical protein
INPMIPDD_03130	CDS	609	lexA_2	3.4.21.88	COG1974	LexA repressor
INPMIPDD_03131	CDS	336	sulA		COG5404	Cell division inhibitor SulA
INPMIPDD_03132	CDS	234				hypothetical protein
INPMIPDD_03133	CDS	522				hypothetical protein
INPMIPDD_03134	CDS	2613	topA	5.6.2.1	COG0550	DNA topoisomerase 1
INPMIPDD_03135	CDS	264				hypothetical protein
INPMIPDD_03136	CDS	1176	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
INPMIPDD_03137	CDS	2166	fadB_2			Fatty acid oxidation complex subunit alpha
INPMIPDD_03138	CDS	438				hypothetical protein
INPMIPDD_03139	CDS	441	uspA2		COG0589	Universal stress protein A 
INPMIPDD_03140	CDS	1911	uup		COG0488	ABC transporter ATP-binding protein uup
INPMIPDD_03141	CDS	1929	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
INPMIPDD_03142	CDS	810	ycbX		COG0633	putative protein YcbX
INPMIPDD_03143	CDS	927	cheV_2		COG0784	Chemotaxis protein CheV
INPMIPDD_03144	CDS	432				hypothetical protein
INPMIPDD_03145	CDS	663	degU_2		COG2197	Transcriptional regulatory protein DegU
INPMIPDD_03146	CDS	918	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
INPMIPDD_03147	CDS	1437				hypothetical protein
INPMIPDD_03148	CDS	1458	algA_3		COG0662	Alginate biosynthesis protein AlgA
INPMIPDD_03149	CDS	780				hypothetical protein
INPMIPDD_03150	CDS	1992				hypothetical protein
INPMIPDD_03151	CDS	1179	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
INPMIPDD_03152	CDS	1314				hypothetical protein
INPMIPDD_03153	CDS	1218				hypothetical protein
INPMIPDD_03154	CDS	1101				hypothetical protein
INPMIPDD_03155	CDS	1416				hypothetical protein
INPMIPDD_03156	CDS	822				hypothetical protein
INPMIPDD_03157	CDS	1416	murJ_2		COG0728	Lipid II flippase MurJ
INPMIPDD_03158	CDS	960	hdfR_3			HTH-type transcriptional regulator HdfR
