locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGBLIEJO_03049	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
MGBLIEJO_03050	CDS	876		4.1.2.41		Hydroxycinnamoyl-CoA hydratase-lyase
MGBLIEJO_03051	CDS	1950	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
MGBLIEJO_03052	CDS	594	nfuA		COG0316	Fe/S biogenesis protein NfuA
MGBLIEJO_03053	CDS	1023				hypothetical protein
MGBLIEJO_03054	CDS	2313				hypothetical protein
MGBLIEJO_03055	CDS	3720	metH	2.1.1.13	COG0646	Methionine synthase
MGBLIEJO_03056	CDS	114				hypothetical protein
MGBLIEJO_03057	CDS	1659	sir_1	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
MGBLIEJO_03058	CDS	495				hypothetical protein
MGBLIEJO_03059	CDS	1023	sohB	3.4.21.-	COG0616	putative protease SohB
MGBLIEJO_03060	CDS	96				hypothetical protein
MGBLIEJO_03061	CDS	711				hypothetical protein
MGBLIEJO_03062	CDS	318				hypothetical protein
MGBLIEJO_03063	CDS	1068				hypothetical protein
MGBLIEJO_03064	CDS	768	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MGBLIEJO_03065	CDS	1149	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MGBLIEJO_03066	CDS	843	yfcA		COG0730	putative membrane transporter protein YfcA
MGBLIEJO_03067	CDS	837	nudC_2	3.6.1.22	COG2816	NADH pyrophosphatase
MGBLIEJO_03068	CDS	813	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MGBLIEJO_03069	CDS	1485	kaiC	2.7.11.1		Circadian clock protein kinase KaiC
MGBLIEJO_03070	CDS	2031	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
MGBLIEJO_03071	CDS	378	cpdR			Response regulator receiver protein CpdR
MGBLIEJO_03072	CDS	1182	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
MGBLIEJO_03073	CDS	615	cheB_7	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
MGBLIEJO_03074	CDS	843	cheR_2	2.1.1.80		Chemotaxis protein methyltransferase
MGBLIEJO_03075	CDS	3519	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
MGBLIEJO_03076	CDS	372	cckA			Sensor kinase CckA
MGBLIEJO_03077	CDS	1335				hypothetical protein
MGBLIEJO_03078	CDS	759				hypothetical protein
MGBLIEJO_03079	CDS	918	rhaS_2			HTH-type transcriptional activator RhaS
MGBLIEJO_03080	CDS	1323				hypothetical protein
MGBLIEJO_03081	CDS	933	lacF			Lactose transport system permease protein LacF
MGBLIEJO_03082	CDS	834	dasC_2		COG0395	Diacetylchitobiose uptake system permease protein DasC
MGBLIEJO_03083	CDS	1107	malK_2	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
MGBLIEJO_03084	CDS	1482	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
MGBLIEJO_03085	CDS	1482	xylB_3	2.7.1.17	COG1070	Xylulose kinase
MGBLIEJO_03086	CDS	939	scrK	2.7.1.4	COG0524	Fructokinase
MGBLIEJO_03087	CDS	555				hypothetical protein
MGBLIEJO_03088	CDS	2892				hypothetical protein
MGBLIEJO_03089	CDS	1125	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
MGBLIEJO_03090	CDS	399	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
MGBLIEJO_03091	CDS	1062				hypothetical protein
MGBLIEJO_03092	tRNA	77				tRNA-Val(gac)
MGBLIEJO_03093	CDS	225				hypothetical protein
MGBLIEJO_03094	CDS	558	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
MGBLIEJO_03095	tRNA	77				tRNA-Val(gac)
MGBLIEJO_03096	CDS	1284	puuB_4	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
MGBLIEJO_03097	CDS	696				hypothetical protein
MGBLIEJO_03098	CDS	183				hypothetical protein
MGBLIEJO_03099	CDS	759				hypothetical protein
MGBLIEJO_03100	CDS	243				hypothetical protein
MGBLIEJO_03101	CDS	903	nhaR		COG0583	Transcriptional activator protein NhaR
MGBLIEJO_03102	CDS	1155	pbuE		COG2814	Purine efflux pump PbuE
MGBLIEJO_03103	CDS	510				hypothetical protein
MGBLIEJO_03104	CDS	675				hypothetical protein
MGBLIEJO_03105	CDS	816	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
MGBLIEJO_03106	CDS	360				hypothetical protein
MGBLIEJO_03107	CDS	183				hypothetical protein
MGBLIEJO_03108	CDS	561				hypothetical protein
MGBLIEJO_03109	CDS	936	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
MGBLIEJO_03110	CDS	1431	araE	1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 1
MGBLIEJO_03111	CDS	2772				hypothetical protein
MGBLIEJO_03112	CDS	861	ydaD	1.-.-.-		General stress protein 39
MGBLIEJO_03113	CDS	1140	fdhA_2	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
MGBLIEJO_03114	CDS	591				hypothetical protein
MGBLIEJO_03115	CDS	849	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
MGBLIEJO_03116	CDS	1482	tgnC_1	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
MGBLIEJO_03117	CDS	486		1.5.1.37		Flavin reductase
MGBLIEJO_03118	CDS	753	nanR_3			HTH-type transcriptional repressor NanR
MGBLIEJO_03119	CDS	564	nudC_3	3.6.1.22		NADH pyrophosphatase
MGBLIEJO_03120	CDS	291				hypothetical protein
MGBLIEJO_03121	CDS	1110	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
MGBLIEJO_03122	CDS	1026				hypothetical protein
MGBLIEJO_03123	CDS	912				hypothetical protein
MGBLIEJO_03124	CDS	816				hypothetical protein
MGBLIEJO_03125	CDS	1155	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MGBLIEJO_03126	CDS	915	dmlR_11			HTH-type transcriptional regulator DmlR
MGBLIEJO_03127	CDS	1095		1.1.1.93		Tartrate dehydrogenase/decarboxylase
MGBLIEJO_03128	CDS	876	gltR_3		COG0583	HTH-type transcriptional regulator GltR
MGBLIEJO_03129	CDS	1392	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
MGBLIEJO_03130	CDS	354				hypothetical protein
MGBLIEJO_03131	CDS	585				hypothetical protein
MGBLIEJO_03132	CDS	624	pucB		COG2068	Purine catabolism protein PucB
MGBLIEJO_03133	CDS	969	paoD		COG1975	Molybdenum cofactor insertion chaperone PaoD
MGBLIEJO_03134	CDS	2217	paoC_2	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
MGBLIEJO_03135	CDS	984	paoB_2	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
MGBLIEJO_03136	CDS	681	paoA_2	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
MGBLIEJO_03137	CDS	1644	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
MGBLIEJO_03138	CDS	237				hypothetical protein
MGBLIEJO_03139	CDS	2997	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
MGBLIEJO_03140	CDS	378				hypothetical protein
MGBLIEJO_03141	CDS	738				hypothetical protein
MGBLIEJO_03142	CDS	432				hypothetical protein
MGBLIEJO_03143	CDS	861				hypothetical protein
MGBLIEJO_03144	CDS	243				hypothetical protein
MGBLIEJO_03145	CDS	1314	plaP		COG0531	Low-affinity putrescine importer PlaP
MGBLIEJO_03146	CDS	966	araH		COG1172	L-arabinose transport system permease protein AraH
MGBLIEJO_03147	CDS	1524	araG_2	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
MGBLIEJO_03148	CDS	1014	araF		COG1879	L-arabinose-binding periplasmic protein
MGBLIEJO_03149	CDS	873		3.1.1.99		6-deoxy-6-sulfogluconolactonase
MGBLIEJO_03150	CDS	1149	mro	5.1.3.3	COG2017	Aldose 1-epimerase
MGBLIEJO_03151	CDS	897			COG0803	putative periplasmic iron-binding protein
MGBLIEJO_03152	CDS	870	mntB_1			Manganese transport system membrane protein MntB
MGBLIEJO_03153	CDS	747	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
MGBLIEJO_03154	CDS	1221				hypothetical protein
MGBLIEJO_03155	CDS	840				hypothetical protein
MGBLIEJO_03156	CDS	846	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
MGBLIEJO_03157	CDS	2364	polB	2.7.7.7	COG0417	DNA polymerase II
MGBLIEJO_03158	CDS	441	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MGBLIEJO_03159	CDS	546				hypothetical protein
MGBLIEJO_03160	CDS	1203	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
MGBLIEJO_03161	CDS	906	dmlR_12			HTH-type transcriptional regulator DmlR
MGBLIEJO_03162	CDS	1902	mcpQ_7		COG0840	Methyl-accepting chemotaxis protein McpQ
MGBLIEJO_03163	CDS	507				hypothetical protein
MGBLIEJO_03164	CDS	252				hypothetical protein
MGBLIEJO_03165	CDS	840	tfdA_1	1.14.11.-		Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
MGBLIEJO_03166	CDS	1227				hypothetical protein
MGBLIEJO_03167	CDS	504	aaaT_2	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
MGBLIEJO_03168	CDS	522	hisZ_2			ATP phosphoribosyltransferase regulatory subunit
MGBLIEJO_03169	CDS	459				hypothetical protein
MGBLIEJO_03170	CDS	129				hypothetical protein
MGBLIEJO_03171	CDS	3516				hypothetical protein
MGBLIEJO_03172	CDS	855				hypothetical protein
MGBLIEJO_03173	CDS	1332				hypothetical protein
MGBLIEJO_03174	CDS	510				hypothetical protein
MGBLIEJO_03175	CDS	228				hypothetical protein
MGBLIEJO_03176	CDS	1557	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
MGBLIEJO_03177	CDS	2592	clpV1_1		COG0542	Protein ClpV1
MGBLIEJO_03178	CDS	1008				hypothetical protein
MGBLIEJO_03179	CDS	1788				hypothetical protein
MGBLIEJO_03180	CDS	411				hypothetical protein
MGBLIEJO_03181	CDS	1476				hypothetical protein
MGBLIEJO_03182	CDS	501				hypothetical protein
MGBLIEJO_03183	CDS	1551				hypothetical protein
MGBLIEJO_03184	CDS	150				hypothetical protein
MGBLIEJO_03185	CDS	519	hcpA		COG3157	Major exported protein
MGBLIEJO_03186	CDS	2034	vgrG1_2	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
MGBLIEJO_03187	CDS	882				hypothetical protein
MGBLIEJO_03188	CDS	3300				hypothetical protein
MGBLIEJO_03189	CDS	684				hypothetical protein
MGBLIEJO_03190	CDS	576				hypothetical protein
MGBLIEJO_03191	CDS	1569				hypothetical protein
MGBLIEJO_03192	CDS	282				hypothetical protein
MGBLIEJO_03193	CDS	342	fbp_2	5.2.1.8	COG0545	FK506-binding protein
MGBLIEJO_03194	CDS	228				hypothetical protein
MGBLIEJO_03195	CDS	705				hypothetical protein
MGBLIEJO_03196	CDS	963	rlmI_1	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
MGBLIEJO_03197	CDS	1620	ctpH			Methyl-accepting chemotaxis protein CtpH
MGBLIEJO_03198	CDS	840	kdgR_2		COG1414	Transcriptional regulator KdgR
MGBLIEJO_03199	CDS	1029	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MGBLIEJO_03200	CDS	873				hypothetical protein
MGBLIEJO_03201	CDS	795	ydcV_1			Inner membrane ABC transporter permease protein YdcV
MGBLIEJO_03202	CDS	291				hypothetical protein
MGBLIEJO_03203	CDS	1392	hcnB_2	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
MGBLIEJO_03204	CDS	1185	abo_4	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
MGBLIEJO_03205	CDS	1053				hypothetical protein
MGBLIEJO_03206	CDS	1347				hypothetical protein
MGBLIEJO_03207	CDS	999	moaA	4.1.99.22		GTP 3',8-cyclase
MGBLIEJO_03208	CDS	534				hypothetical protein
MGBLIEJO_03209	CDS	519				hypothetical protein
MGBLIEJO_03210	CDS	318				hypothetical protein
MGBLIEJO_03211	CDS	96				hypothetical protein
MGBLIEJO_03212	CDS	1962				hypothetical protein
MGBLIEJO_03213	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
MGBLIEJO_03214	CDS	1890	mrdA_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MGBLIEJO_03215	CDS	465				hypothetical protein
MGBLIEJO_03216	CDS	858	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
MGBLIEJO_03217	CDS	309				hypothetical protein
MGBLIEJO_03218	CDS	489				hypothetical protein
MGBLIEJO_03219	CDS	204				hypothetical protein
MGBLIEJO_03220	CDS	198				hypothetical protein
MGBLIEJO_03221	CDS	1449	ydjE_1			Inner membrane metabolite transport protein YdjE
MGBLIEJO_03222	CDS	1230	mntH_2			Divalent metal cation transporter MntH
MGBLIEJO_03223	CDS	1419	ydjE_2			Inner membrane metabolite transport protein YdjE
MGBLIEJO_03224	CDS	225				hypothetical protein
MGBLIEJO_03225	CDS	1452	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
MGBLIEJO_03226	CDS	1317	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
MGBLIEJO_03227	CDS	741	dprE2	1.1.1.333	COG1028	Decaprenylphosphoryl-2-keto-beta-D-erythro-pentose reductase
MGBLIEJO_03228	CDS	969				hypothetical protein
MGBLIEJO_03229	CDS	1428				hypothetical protein
MGBLIEJO_03230	CDS	1827		3.2.1.28	COG3387	Trehalase
MGBLIEJO_03231	CDS	801	gdhI	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
MGBLIEJO_03232	CDS	1038	tas		COG0667	Protein tas
MGBLIEJO_03233	CDS	1812	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MGBLIEJO_03234	CDS	426				hypothetical protein
MGBLIEJO_03235	CDS	1098				hypothetical protein
MGBLIEJO_03236	CDS	909	glsA2	3.5.1.2	COG2066	Glutaminase 2
MGBLIEJO_03237	CDS	816	mtnB_3	4.2.1.109		Methylthioribulose-1-phosphate dehydratase
MGBLIEJO_03238	CDS	2403	btuB_3			Vitamin B12 transporter BtuB
MGBLIEJO_03239	CDS	402	exbD_5		COG0848	Biopolymer transport protein ExbD
MGBLIEJO_03240	CDS	729	tolQ_6		COG0811	Tol-Pal system protein TolQ
MGBLIEJO_03241	CDS	834				hypothetical protein
MGBLIEJO_03242	CDS	489				hypothetical protein
MGBLIEJO_03243	CDS	606				hypothetical protein
MGBLIEJO_03244	CDS	552				hypothetical protein
MGBLIEJO_03245	CDS	1164	acrE			Multidrug export protein AcrE
MGBLIEJO_03246	CDS	3141	mexB		COG0841	Multidrug resistance protein MexB
MGBLIEJO_03247	CDS	1593				hypothetical protein
MGBLIEJO_03248	CDS	261				hypothetical protein
MGBLIEJO_03249	CDS	1101	sfnG_2	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
MGBLIEJO_03250	CDS	336				hypothetical protein
MGBLIEJO_03251	CDS	1038	tgnB	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
MGBLIEJO_03252	CDS	948				IS110 family transposase ISPpu10
MGBLIEJO_03253	CDS	714	nanR_4		COG2186	HTH-type transcriptional repressor NanR
MGBLIEJO_03254	CDS	1347	ttuB_2			Putative tartrate transporter
MGBLIEJO_03255	CDS	1353	gudD_2	4.2.1.40		Glucarate dehydratase
MGBLIEJO_03256	CDS	654				hypothetical protein
MGBLIEJO_03257	CDS	957	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
MGBLIEJO_03258	CDS	1143				hypothetical protein
MGBLIEJO_03259	CDS	2133	cntO_2			Metal-pseudopaline receptor CntO
MGBLIEJO_03260	CDS	645	pncA	3.5.1.19	COG1335	Nicotinamidase
MGBLIEJO_03261	CDS	936	yfdC		COG2116	Inner membrane protein YfdC
MGBLIEJO_03262	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
MGBLIEJO_03263	CDS	1398	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
MGBLIEJO_03264	CDS	864	rhlA_1	2.3.1.-		3-(3-hydroxydecanoyloxy)decanoate synthase
MGBLIEJO_03265	CDS	1224	mdtA_6			Multidrug resistance protein MdtA
MGBLIEJO_03266	CDS	1092	mdtA_7			Multidrug resistance protein MdtA
MGBLIEJO_03267	CDS	3039	czcA_3			Cobalt-zinc-cadmium resistance protein CzcA
MGBLIEJO_03268	CDS	846	pmdD_2	3.1.1.57	COG3618	2-pyrone-4,6-dicarbaxylate hydrolase
MGBLIEJO_03269	CDS	1287	yjhB			Putative metabolite transport protein YjhB
MGBLIEJO_03270	CDS	732	mngR		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
MGBLIEJO_03271	CDS	1197				hypothetical protein
MGBLIEJO_03272	CDS	678				hypothetical protein
MGBLIEJO_03273	CDS	723	estB_3	3.1.1.1	COG0400	Carboxylesterase 2
MGBLIEJO_03274	CDS	2328	xpsD		COG1450	Secretin XpsD
MGBLIEJO_03275	CDS	531				hypothetical protein
MGBLIEJO_03276	CDS	612				hypothetical protein
MGBLIEJO_03277	CDS	1095				hypothetical protein
MGBLIEJO_03278	CDS	735				hypothetical protein
MGBLIEJO_03279	CDS	633				hypothetical protein
MGBLIEJO_03280	CDS	372				hypothetical protein
MGBLIEJO_03281	CDS	435				hypothetical protein
MGBLIEJO_03282	CDS	432	epsG		COG2165	Type II secretion system protein G
MGBLIEJO_03283	CDS	1203	epsF_2		COG1459	Type II secretion system protein F
MGBLIEJO_03284	CDS	1758	xpsE_2		COG2804	Type II secretion system protein E
MGBLIEJO_03285	CDS	228				hypothetical protein
MGBLIEJO_03286	CDS	2742	xyl3A_3	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
MGBLIEJO_03287	CDS	645	slmA			Nucleoid occlusion factor SlmA
MGBLIEJO_03288	CDS	540	pitA_2	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
MGBLIEJO_03289	CDS	978	argP_1			HTH-type transcriptional regulator ArgP
MGBLIEJO_03290	CDS	1584		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
MGBLIEJO_03291	CDS	1176	soxA_3	1.5.3.1		Monomeric sarcosine oxidase
MGBLIEJO_03292	CDS	1350	tolC_3		COG1538	Outer membrane protein TolC
MGBLIEJO_03293	CDS	1338	prsE_2			Type I secretion system membrane fusion protein PrsE
MGBLIEJO_03294	CDS	1797	prsD_2			Type I secretion system ATP-binding protein PrsD
MGBLIEJO_03295	CDS	312	inh			Proteinase inhibitor
MGBLIEJO_03296	CDS	1431	aprA	3.4.24.-	COG2931	Metalloprotease AprA
MGBLIEJO_03297	CDS	672	yccA		COG0670	Modulator of FtsH protease YccA
MGBLIEJO_03298	tRNA	88				tRNA-Ser(tga)
MGBLIEJO_03299	CDS	909	cynR_5			HTH-type transcriptional regulator CynR
MGBLIEJO_03300	CDS	780	ais_2	5.3.3.7		Aconitate isomerase
MGBLIEJO_03301	CDS	1302	proP_4			Proline/betaine transporter
MGBLIEJO_03302	CDS	393	dsrE	2.8.1.-	COG1553	Putative sulfurtransferase DsrE
MGBLIEJO_03303	CDS	363	tusC			Protein TusC
MGBLIEJO_03304	CDS	300	tusB			Protein TusB
MGBLIEJO_03305	CDS	336	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
MGBLIEJO_03306	CDS	1002	trpD_1	2.4.2.18		Anthranilate phosphoribosyltransferase
MGBLIEJO_03307	CDS	999	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
MGBLIEJO_03308	CDS	1395	cysG_1		COG0007	Siroheme synthase
MGBLIEJO_03309	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
MGBLIEJO_03310	CDS	375	crcB_1		COG0239	Putative fluoride ion transporter CrcB
MGBLIEJO_03311	CDS	1323	rarA		COG2256	Replication-associated recombination protein A
MGBLIEJO_03312	CDS	624	lolA		COG2834	Outer-membrane lipoprotein carrier protein
MGBLIEJO_03313	CDS	2406	ftsK		COG1674	DNA translocase FtsK
MGBLIEJO_03314	CDS	690	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
MGBLIEJO_03315	CDS	708	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
MGBLIEJO_03316	CDS	219	infA		COG0361	Translation initiation factor IF-1
MGBLIEJO_03317	CDS	2274	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
MGBLIEJO_03318	CDS	363	clpS			ATP-dependent Clp protease adapter protein ClpS
MGBLIEJO_03319	CDS	276				hypothetical protein
MGBLIEJO_03320	CDS	2223	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
MGBLIEJO_03321	CDS	882	dhmA	3.8.1.5		Haloalkane dehalogenase
MGBLIEJO_03322	CDS	906	dmlR_13			HTH-type transcriptional regulator DmlR
MGBLIEJO_03323	CDS	447	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
MGBLIEJO_03324	CDS	1131	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
MGBLIEJO_03325	CDS	621	hflD		COG2915	High frequency lysogenization protein HflD
MGBLIEJO_03326	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MGBLIEJO_03327	CDS	1167	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
MGBLIEJO_03328	CDS	423		2.3.1.-		Acetyltransferase
MGBLIEJO_03329	CDS	744				hypothetical protein
MGBLIEJO_03330	CDS	1326	aceA	4.1.3.1	COG2224	Isocitrate lyase
MGBLIEJO_03331	CDS	414	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
MGBLIEJO_03332	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
MGBLIEJO_03333	CDS	1782	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
MGBLIEJO_03334	CDS	498	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
MGBLIEJO_03335	CDS	1359	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
MGBLIEJO_03336	CDS	2718	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
MGBLIEJO_03337	CDS	1008	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
MGBLIEJO_03338	CDS	549	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
MGBLIEJO_03339	CDS	510	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
MGBLIEJO_03340	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
MGBLIEJO_03341	CDS	1854	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
MGBLIEJO_03342	CDS	1533	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
MGBLIEJO_03343	CDS	1470	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
MGBLIEJO_03344	CDS	957				hypothetical protein
MGBLIEJO_03345	CDS	924		3.1.1.2		Arylesterase
MGBLIEJO_03346	CDS	1065			COG0628	Putative transport protein
MGBLIEJO_03347	CDS	1320	sasA_11	2.7.-.-		Adaptive-response sensory-kinase SasA
MGBLIEJO_03348	CDS	669	qseB_1			Transcriptional regulatory protein QseB
MGBLIEJO_03349	CDS	309				hypothetical protein
MGBLIEJO_03350	CDS	309				hypothetical protein
MGBLIEJO_03351	CDS	357	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
MGBLIEJO_03352	rRNA	110				5S ribosomal RNA
MGBLIEJO_03353	rRNA	2891				23S ribosomal RNA
MGBLIEJO_03354	tRNA	76				tRNA-Ala(tgc)
MGBLIEJO_03355	tRNA	77				tRNA-Ile(gat)
MGBLIEJO_03356	rRNA	1534				16S ribosomal RNA
MGBLIEJO_03357	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
MGBLIEJO_03358	CDS	315				hypothetical protein
MGBLIEJO_03359	CDS	1809				hypothetical protein
MGBLIEJO_03360	CDS	1194	iscS_3	2.8.1.7	COG1104	Cysteine desulfurase IscS
MGBLIEJO_03361	CDS	1122	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
MGBLIEJO_03362	CDS	1515				hypothetical protein
MGBLIEJO_03363	CDS	936				hypothetical protein
MGBLIEJO_03364	CDS	453	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
MGBLIEJO_03365	CDS	2208		2.7.10.-		Putative tyrosine-protein kinase in cps region
MGBLIEJO_03366	CDS	513	rfaH		COG0250	Transcription antitermination protein RfaH
MGBLIEJO_03367	CDS	1002				hypothetical protein
MGBLIEJO_03368	CDS	1206	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MGBLIEJO_03369	CDS	1116	mshA_6	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MGBLIEJO_03370	CDS	1230	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MGBLIEJO_03371	CDS	1410	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
MGBLIEJO_03372	CDS	1089				hypothetical protein
MGBLIEJO_03373	CDS	582	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
MGBLIEJO_03374	CDS	609	eamB		COG1280	Cysteine/O-acetylserine efflux protein
MGBLIEJO_03375	CDS	282				hypothetical protein
MGBLIEJO_03376	CDS	891	gltC_3			HTH-type transcriptional regulator GltC
MGBLIEJO_03377	CDS	702	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
MGBLIEJO_03378	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
MGBLIEJO_03379	CDS	1419	atoE		COG2031	Putative short-chain fatty acid transporter
MGBLIEJO_03380	CDS	327	yqjZ		COG2329	putative protein YqjZ
MGBLIEJO_03381	CDS	723	pyrG_2	6.3.4.2		CTP synthase
MGBLIEJO_03382	CDS	933		1.1.1.215	COG1052	2-ketogluconate reductase
MGBLIEJO_03383	CDS	1143	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
MGBLIEJO_03384	CDS	2187	fcuA_1			Ferrichrome receptor FcuA
MGBLIEJO_03385	CDS	1344	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
MGBLIEJO_03386	CDS	2604	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
